torc,wk1,20210929,ar0820,1,2,torc/20210929/steady_scene_1_20210929192704/ar0820/image1/frame_image1_00007558.png,torc/20210929/steady_scene_1_20210929192704/ar0820/image2/frame_image2_00007558.png
torc,wk2,CAPT-192,ar0820,0,2,torc/CAPT-192/steady_scene_CAPT-192_20211115201702/ar0820/image0/frame_image0_00011683.png,torc/CAPT-192/steady_scene_CAPT-192_20211115201702/ar0820/image2/frame_image2_00011683.png
torc,wk2,CAPT-192,ar0820,1,3,torc/CAPT-192/steady_scene_CAPT-192_20211115201702/ar0820/image1/frame_image1_00005933.png,torc/CAPT-192/steady_scene_CAPT-192_20211115201702/ar0820/image3/frame_image3_00005933.png
torc,wk2,CAPT-192,ar0820,1,3,torc/CAPT-192/steady_scene_CAPT-192_20211115201702/ar0820/image1/frame_image1_00009022.png,torc/CAPT-192/steady_scene_CAPT-192_20211115201702/ar0820/image3/frame_image3_00009022.png
torc,wk2,CAPT-192,ar0820,0,2,torc/CAPT-192/steady_scene_CAPT-192_20211115201702/ar0820/image0/frame_image0_00002542.png,torc/CAPT-192/steady_scene_CAPT-192_20211115201702/ar0820/image2/frame_image2_00002542.png
torc,wk1,20210929,ar0820,0,2,torc/20210929/steady_scene_1_20210929192704/ar0820/image0/frame_image0_00004315.png,torc/20210929/steady_scene_1_20210929192704/ar0820/image2/frame_image2_00004315.png
torc,wk2,CAPT-192,ar0820,0,2,torc/CAPT-192/steady_scene_CAPT-192_20211115201702/ar0820/image0/frame_image0_00011173.png,torc/CAPT-192/steady_scene_CAPT-192_20211115201702/ar0820/image2/frame_image2_00011173.png
torc,wk1,20210929,ar0820,0,2,torc/20210929/steady_scene_1_20210929192704/ar0820/image0/frame_image0_00002346.png,torc/20210929/steady_scene_1_20210929192704/ar0820/image2/frame_image2_00002346.png
torc,wk2,CAPT-192,ar0820,1,3,torc/CAPT-192/steady_scene_CAPT-192_20211115201702/ar0820/image1/frame_image1_00002430.png,torc/CAPT-192/steady_scene_CAPT-192_20211115201702/ar0820/image3/frame_image3_00002430.png
torc,wk1,20210929,ar0820,1,2,torc/20210929/steady_scene_1_20210929192704/ar0820/image1/frame_image1_00004435.png,torc/20210929/steady_scene_1_20210929192704/ar0820/image2/frame_image2_00004435.png
torc,wk2,CAPT-192,ar0820,0,2,torc/CAPT-192/steady_scene_CAPT-192_20211115201702/ar0820/image0/frame_image0_00005970.png,torc/CAPT-192/steady_scene_CAPT-192_20211115201702/ar0820/image2/frame_image2_00005970.png
torc,wk2,CAPT-192,ar0820,1,3,torc/CAPT-192/steady_scene_CAPT-192_20211115201702/ar0820/image1/frame_image1_00003662.png,torc/CAPT-192/steady_scene_CAPT-192_20211115201702/ar0820/image3/frame_image3_00003662.png
torc,wk1,20210929,ar0820,0,3,torc/20210929/steady_scene_1_20210929192704/ar0820/image0/frame_image0_00007432.png,torc/20210929/steady_scene_1_20210929192704/ar0820/image3/frame_image3_00007432.png
torc,wk2,CAPT-192,ar0820,1,2,torc/CAPT-192/steady_scene_CAPT-192_20211115201702/ar0820/image1/frame_image1_00007399.png,torc/CAPT-192/steady_scene_CAPT-192_20211115201702/ar0820/image2/frame_image2_00007399.png
torc,wk2,CAPT-192,ar0820,2,3,torc/CAPT-192/steady_scene_CAPT-192_20211115201702/ar0820/image2/frame_image2_00010278.png,torc/CAPT-192/steady_scene_CAPT-192_20211115201702/ar0820/image3/frame_image3_00010278.png
torc,wk2,CAPT-192,ar0820,1,2,torc/CAPT-192/steady_scene_CAPT-192_20211115201702/ar0820/image1/frame_image1_00002201.png,torc/CAPT-192/steady_scene_CAPT-192_20211115201702/ar0820/image2/frame_image2_00002201.png
