1,2,True,True,cam_p_1/00007825.png,cam_p_2/00007825.png
0,1,True,True,cam_p_0/00001142.png,cam_p_1/00001142.png
1,2,True,True,cam_p_1/00008126.png,cam_p_2/00008126.png
1,2,True,True,cam_p_1/00007855.png,cam_p_2/00007855.png
0,2,True,True,cam_p_0/00009400.png,cam_p_2/00009400.png
1,2,True,True,cam_p_1/00006921.png,cam_p_2/00006921.png
1,2,True,True,cam_p_1/00008206.png,cam_p_2/00008206.png
0,2,True,True,cam_p_0/00002451.png,cam_p_2/00002451.png
1,2,True,True,cam_p_1/00002349.png,cam_p_2/00002349.png
0,2,True,True,cam_p_0/00000986.png,cam_p_2/00000986.png
0,1,True,True,cam_p_0/00000776.png,cam_p_1/00000776.png
0,1,True,True,cam_p_0/00009423.png,cam_p_1/00009423.png
0,2,True,True,cam_p_0/00002066.png,cam_p_2/00002066.png
0,2,True,True,cam_p_0/00006572.png,cam_p_2/00006572.png
0,1,True,True,cam_p_0/00002866.png,cam_p_1/00002866.png
0,1,True,True,cam_p_0/00002066.png,cam_p_1/00002066.png
0,2,True,True,cam_p_0/00001556.png,cam_p_2/00001556.png
1,2,True,True,cam_p_1/00008896.png,cam_p_2/00008896.png
0,1,True,True,cam_p_0/00002428.png,cam_p_1/00002428.png
0,2,True,True,cam_p_0/00003049.png,cam_p_2/00003049.png
0,1,True,True,cam_p_0/00003615.png,cam_p_1/00003615.png
0,2,True,True,cam_p_0/00007800.png,cam_p_2/00007800.png
1,2,True,True,cam_p_1/00005955.png,cam_p_2/00005955.png
0,2,True,True,cam_p_0/00006322.png,cam_p_2/00006322.png
1,2,True,True,cam_p_1/00007589.png,cam_p_2/00007589.png
1,2,True,True,cam_p_1/00008900.png,cam_p_2/00008900.png
0,1,True,True,cam_p_0/00070685.png,cam_p_1/00070685.png
0,2,True,True,cam_p_0/00007741.png,cam_p_2/00007741.png
0,2,True,True,cam_p_0/00004079.png,cam_p_2/00004079.png
1,2,True,True,cam_p_1/00010148.png,cam_p_2/00010148.png
0,1,True,True,cam_p_0/00001734.png,cam_p_1/00001734.png
1,2,True,True,cam_p_1/00002097.png,cam_p_2/00002097.png
1,2,True,True,cam_p_1/00003440.png,cam_p_2/00003440.png
0,2,True,True,cam_p_0/00009115.png,cam_p_2/00009115.png
1,2,True,True,cam_p_1/00001785.png,cam_p_2/00001785.png
0,2,True,True,cam_p_0/00004129.png,cam_p_2/00004129.png
0,1,True,True,cam_p_0/00002694.png,cam_p_1/00002694.png
0,2,True,True,cam_p_0/00006301.png,cam_p_2/00006301.png
1,2,True,True,cam_p_1/00010102.png,cam_p_2/00010102.png
0,2,True,True,cam_p_0/00000379.png,cam_p_2/00000379.png
0,2,True,True,cam_p_0/00001316.png,cam_p_2/00001316.png
0,2,True,True,cam_p_0/00000613.png,cam_p_2/00000613.png
0,1,True,True,cam_p_0/00006751.png,cam_p_1/00006751.png
1,2,True,True,cam_p_1/00003265.png,cam_p_2/00003265.png
0,2,True,True,cam_p_0/00005625.png,cam_p_2/00005625.png
1,2,True,True,cam_p_1/00002120.png,cam_p_2/00002120.png
0,1,True,True,cam_p_0/00001575.png,cam_p_1/00001575.png
0,2,True,True,cam_p_0/00008128.png,cam_p_2/00008128.png
0,2,True,True,cam_p_0/00009492.png,cam_p_2/00009492.png
0,1,True,True,cam_p_0/00003112.png,cam_p_1/00003112.png
0,1,True,True,cam_p_0/00007371.png,cam_p_1/00007371.png
0,1,True,True,cam_p_0/00003874.png,cam_p_1/00003874.png
0,2,True,True,cam_p_0/00003439.png,cam_p_2/00003439.png
1,2,True,True,cam_p_1/00003112.png,cam_p_2/00003112.png
0,2,True,True,cam_p_0/00068589.png,cam_p_2/00068589.png
1,2,True,True,cam_p_1/00004586.png,cam_p_2/00004586.png
0,2,True,True,cam_p_0/00010311.png,cam_p_2/00010311.png
0,2,True,True,cam_p_0/00008434.png,cam_p_2/00008434.png
0,1,True,True,cam_p_0/00001465.png,cam_p_1/00001465.png
0,1,True,True,cam_p_0/00069763.png,cam_p_1/00069763.png
0,1,True,True,cam_p_0/00002846.png,cam_p_1/00002846.png
0,1,True,True,cam_p_0/00069315.png,cam_p_1/00069315.png
0,1,True,True,cam_p_0/00006054.png,cam_p_1/00006054.png
1,2,True,True,cam_p_1/00007079.png,cam_p_2/00007079.png
0,1,True,True,cam_p_0/00010386.png,cam_p_1/00010386.png
0,1,True,True,cam_p_0/00005296.png,cam_p_1/00005296.png
0,1,True,True,cam_p_0/00007849.png,cam_p_1/00007849.png
1,2,True,True,cam_p_1/00001994.png,cam_p_2/00001994.png
1,2,True,True,cam_p_1/00005588.png,cam_p_2/00005588.png
0,2,True,True,cam_p_0/00007366.png,cam_p_2/00007366.png
0,2,True,True,cam_p_0/00001528.png,cam_p_2/00001528.png
0,1,True,True,cam_p_0/00004785.png,cam_p_1/00004785.png
1,2,True,True,cam_p_1/00008052.png,cam_p_2/00008052.png
0,2,True,True,cam_p_0/00005296.png,cam_p_2/00005296.png
1,2,True,True,cam_p_1/00000906.png,cam_p_2/00000906.png
0,1,True,True,cam_p_0/00066963.png,cam_p_1/00066963.png
1,2,True,True,cam_p_1/00006368.png,cam_p_2/00006368.png
0,2,True,True,cam_p_0/00003378.png,cam_p_2/00003378.png
0,2,True,True,cam_p_0/00003748.png,cam_p_2/00003748.png
1,2,True,True,cam_p_1/00007214.png,cam_p_2/00007214.png
0,1,True,True,cam_p_0/00008803.png,cam_p_1/00008803.png
0,1,True,True,cam_p_0/00008886.png,cam_p_1/00008886.png
0,2,True,True,cam_p_0/00006020.png,cam_p_2/00006020.png
0,2,True,True,cam_p_0/00007397.png,cam_p_2/00007397.png
0,2,True,True,cam_p_0/00002966.png,cam_p_2/00002966.png
1,2,True,True,cam_p_1/00003520.png,cam_p_2/00003520.png
0,1,True,True,cam_p_0/00001002.png,cam_p_1/00001002.png
1,2,True,True,cam_p_1/00006423.png,cam_p_2/00006423.png
0,2,True,True,cam_p_0/00002259.png,cam_p_2/00002259.png
0,1,True,True,cam_p_0/00009541.png,cam_p_1/00009541.png
0,2,True,True,cam_p_0/00003110.png,cam_p_2/00003110.png
1,2,True,True,cam_p_1/00067508.png,cam_p_2/00067508.png
0,2,True,True,cam_p_0/00005519.png,cam_p_2/00005519.png
0,1,True,True,cam_p_0/00000596.png,cam_p_1/00000596.png
0,1,True,True,cam_p_0/00010961.png,cam_p_1/00010961.png
1,2,True,True,cam_p_1/00005272.png,cam_p_2/00005272.png
0,1,True,True,cam_p_0/00008252.png,cam_p_1/00008252.png
1,2,True,True,cam_p_1/00010286.png,cam_p_2/00010286.png
0,1,True,True,cam_p_0/00000974.png,cam_p_1/00000974.png
0,2,True,True,cam_p_0/00007246.png,cam_p_2/00007246.png
1,2,True,True,cam_p_1/00001147.png,cam_p_2/00001147.png
1,2,True,True,cam_p_1/00005633.png,cam_p_2/00005633.png
0,2,True,True,cam_p_0/00010505.png,cam_p_2/00010505.png
0,1,True,True,cam_p_0/00009687.png,cam_p_1/00009687.png
0,2,True,True,cam_p_0/00002361.png,cam_p_2/00002361.png
0,1,True,True,cam_p_0/00006255.png,cam_p_1/00006255.png
0,1,True,True,cam_p_0/00007656.png,cam_p_1/00007656.png
0,1,True,True,cam_p_0/00004689.png,cam_p_1/00004689.png
0,2,True,True,cam_p_0/00000904.png,cam_p_2/00000904.png
0,1,True,True,cam_p_0/00002940.png,cam_p_1/00002940.png
1,2,True,True,cam_p_1/00000330.png,cam_p_2/00000330.png
0,1,True,True,cam_p_0/00006550.png,cam_p_1/00006550.png
0,2,True,True,cam_p_0/00009024.png,cam_p_2/00009024.png
1,2,True,True,cam_p_1/00003354.png,cam_p_2/00003354.png
0,1,True,True,cam_p_0/00007917.png,cam_p_1/00007917.png
1,2,True,True,cam_p_1/00009854.png,cam_p_2/00009854.png
0,2,True,True,cam_p_0/00000431.png,cam_p_2/00000431.png
0,1,True,True,cam_p_0/00006717.png,cam_p_1/00006717.png
0,1,True,True,cam_p_0/00006253.png,cam_p_1/00006253.png
0,1,True,True,cam_p_0/00069217.png,cam_p_1/00069217.png
0,1,True,True,cam_p_0/00009634.png,cam_p_1/00009634.png
1,2,True,True,cam_p_1/00004446.png,cam_p_2/00004446.png
0,1,True,True,cam_p_0/00005654.png,cam_p_1/00005654.png
0,1,True,True,cam_p_0/00008042.png,cam_p_1/00008042.png
0,2,True,True,cam_p_0/00005800.png,cam_p_2/00005800.png
1,2,True,True,cam_p_1/00009504.png,cam_p_2/00009504.png
0,2,True,True,cam_p_0/00009456.png,cam_p_2/00009456.png
1,2,True,True,cam_p_1/00000320.png,cam_p_2/00000320.png
0,1,True,True,cam_p_0/00007974.png,cam_p_1/00007974.png
1,2,True,True,cam_p_1/00009133.png,cam_p_2/00009133.png
1,2,True,True,cam_p_1/00002096.png,cam_p_2/00002096.png
1,2,True,True,cam_p_1/00010236.png,cam_p_2/00010236.png
0,2,True,True,cam_p_0/00069415.png,cam_p_2/00069415.png
1,2,True,True,cam_p_1/00007202.png,cam_p_2/00007202.png
0,2,True,True,cam_p_0/00009025.png,cam_p_2/00009025.png
0,2,True,True,cam_p_0/00000388.png,cam_p_2/00000388.png
0,1,True,True,cam_p_0/00006265.png,cam_p_1/00006265.png
1,2,True,True,cam_p_1/00007089.png,cam_p_2/00007089.png
0,1,True,True,cam_p_0/00006945.png,cam_p_1/00006945.png
0,1,True,True,cam_p_0/00009803.png,cam_p_1/00009803.png
0,1,True,True,cam_p_0/00004095.png,cam_p_1/00004095.png
0,2,True,True,cam_p_0/00006917.png,cam_p_2/00006917.png
0,2,True,True,cam_p_0/00003983.png,cam_p_2/00003983.png
0,1,True,True,cam_p_0/00001212.png,cam_p_1/00001212.png
1,2,True,True,cam_p_1/00005268.png,cam_p_2/00005268.png
1,2,True,True,cam_p_1/00008753.png,cam_p_2/00008753.png
0,1,True,True,cam_p_0/00011016.png,cam_p_1/00011016.png
0,1,True,True,cam_p_0/00004902.png,cam_p_1/00004902.png
0,1,True,True,cam_p_0/00006104.png,cam_p_1/00006104.png
1,2,True,True,cam_p_1/00002453.png,cam_p_2/00002453.png
0,2,True,True,cam_p_0/00005439.png,cam_p_2/00005439.png
0,2,True,True,cam_p_0/00010545.png,cam_p_2/00010545.png
1,2,True,True,cam_p_1/00001838.png,cam_p_2/00001838.png
0,2,True,True,cam_p_0/00005193.png,cam_p_2/00005193.png
1,2,True,True,cam_p_1/00008658.png,cam_p_2/00008658.png
1,2,True,True,cam_p_1/00006397.png,cam_p_2/00006397.png
0,2,True,True,cam_p_0/00008303.png,cam_p_2/00008303.png
0,2,True,True,cam_p_0/00004643.png,cam_p_2/00004643.png
0,1,True,True,cam_p_0/00006350.png,cam_p_1/00006350.png
1,2,True,True,cam_p_1/00003679.png,cam_p_2/00003679.png
0,2,True,True,cam_p_0/00001205.png,cam_p_2/00001205.png
0,2,True,True,cam_p_0/00005754.png,cam_p_2/00005754.png
1,2,True,True,cam_p_1/00002706.png,cam_p_2/00002706.png
0,1,True,True,cam_p_0/00011063.png,cam_p_1/00011063.png
1,2,True,True,cam_p_1/00007015.png,cam_p_2/00007015.png
0,1,True,True,cam_p_0/00007827.png,cam_p_1/00007827.png
0,2,True,True,cam_p_0/00001969.png,cam_p_2/00001969.png
1,2,True,True,cam_p_1/00000720.png,cam_p_2/00000720.png
0,1,True,True,cam_p_0/00004636.png,cam_p_1/00004636.png
0,2,True,True,cam_p_0/00008355.png,cam_p_2/00008355.png
0,1,True,True,cam_p_0/00000495.png,cam_p_1/00000495.png
0,2,True,True,cam_p_0/00005318.png,cam_p_2/00005318.png
1,2,True,True,cam_p_1/00009023.png,cam_p_2/00009023.png
0,1,True,True,cam_p_0/00001323.png,cam_p_1/00001323.png
0,2,True,True,cam_p_0/00006151.png,cam_p_2/00006151.png
1,2,True,True,cam_p_1/00005264.png,cam_p_2/00005264.png
0,1,True,True,cam_p_0/00003475.png,cam_p_1/00003475.png
0,1,True,True,cam_p_0/00003297.png,cam_p_1/00003297.png
0,1,True,True,cam_p_0/00000649.png,cam_p_1/00000649.png
0,2,True,True,cam_p_0/00008774.png,cam_p_2/00008774.png
0,2,True,True,cam_p_0/00001364.png,cam_p_2/00001364.png
0,2,True,True,cam_p_0/00007917.png,cam_p_2/00007917.png
0,1,True,True,cam_p_0/00006816.png,cam_p_1/00006816.png
0,1,True,True,cam_p_0/00007797.png,cam_p_1/00007797.png
1,2,True,True,cam_p_1/00000580.png,cam_p_2/00000580.png
0,2,True,True,cam_p_0/00002398.png,cam_p_2/00002398.png
1,2,True,True,cam_p_1/00001480.png,cam_p_2/00001480.png
1,2,True,True,cam_p_1/00000553.png,cam_p_2/00000553.png
0,1,True,True,cam_p_0/00009187.png,cam_p_1/00009187.png
0,2,True,True,cam_p_0/00000909.png,cam_p_2/00000909.png
1,2,True,True,cam_p_1/00009845.png,cam_p_2/00009845.png
1,2,True,True,cam_p_1/00006425.png,cam_p_2/00006425.png
0,2,True,True,cam_p_0/00001910.png,cam_p_2/00001910.png
